FIPS,City,Year,Population,Primary.Point,Date,MSA,microMSA
1901990,Anamosa,July 01 2003,5582,POINT (-91.2757691 42.109152),7/1/03,,
1913080,Cherokee,July 01 1998,5576,POINT (-95.5525761 42.7508555),7/1/98,,
1912405,Centerville,July 01 2006,5576,,7/1/06,,
1972525,Shenandoah,July 01 1994,5574,POINT (-95.3720582 40.7583016),7/1/94,,
1913575,Clarinda,July 01 2006,5574,POINT (-95.0340039 40.7380114),7/1/06,,
1901990,Anamosa,July 01 2001,5573,POINT (-91.2757691 42.109152),7/1/01,,
1959475,Orange City,July 01 1998,5572,POINT (-96.0565364 43.0019143),7/1/98,,
1972525,Shenandoah,April 01 1990,5572,POINT (-95.3720582 40.7583016),4/1/90,,
1913575,Clarinda,April 01 2010,5572,POINT (-95.0340039 40.7380114),4/1/10,,
1972525,Shenandoah,July 01 1997,5571,POINT (-95.3720582 40.7583016),7/1/97,,
1913575,Clarinda,July 01 2007,5571,POINT (-95.0340039 40.7380114),7/1/07,,
1913575,Clarinda,July 01 2002,5570,POINT (-95.0340039 40.7380114),7/1/02,,
1913575,Clarinda,July 01 2011,5570,POINT (-95.0340039 40.7380114),7/1/11,,
1973290,Sioux Center,July 01 1995,5569,POINT (-96.1707089 43.0746484),7/1/95,,
1901135,Algona,July 01 2002,5566,POINT (-94.2301199 43.0743166),7/1/02,,
1935940,Hiawatha,July 01 1991,5562,POINT (-91.6898564 42.0517806),7/1/91,,
1912405,Centerville,July 01 2012,5562,,7/1/12,,
1931350,Glenwood,July 01 1997,5562,POINT (-95.7407754 41.0445208),7/1/97,,
1966135,Red Oak,July 01 2013,5561,POINT (-95.2248247 41.0141481),7/1/13,,
1901135,Algona,April 01 2010,5560,POINT (-94.2301199 43.0743166),4/1/10,,
1959475,Orange City,July 01 1999,5560,POINT (-96.0565364 43.0019143),7/1/99,,
1901990,Anamosa,July 01 2012,5553,POINT (-91.2757691 42.109152),7/1/12,,
1972525,Shenandoah,July 01 1998,5551,POINT (-95.3720582 40.7583016),7/1/98,,
1966135,Red Oak,July 01 2014,5551,POINT (-95.2248247 41.0141481),7/1/14,,
1972525,Shenandoah,July 01 1992,5550,POINT (-95.3720582 40.7583016),7/1/92,,
1972525,Shenandoah,July 01 1995,5547,POINT (-95.3720582 40.7583016),7/1/95,,
1972525,Shenandoah,April 01 2000,5546,POINT (-95.3720582 40.7583016),4/1/00,,
1901990,Anamosa,July 01 1997,5543,POINT (-91.2757691 42.109152),7/1/97,,
1912405,Centerville,July 01 2014,5538,,7/1/14,,
1901990,Anamosa,July 01 2019,5537,POINT (-91.2757691 42.109152),7/1/19,,
1972525,Shenandoah,July 01 1993,5536,POINT (-95.3720582 40.7583016),7/1/93,,
1912405,Centerville,July 01 2013,5533,,7/1/13,,
1901990,Anamosa,April 01 2010,5533,POINT (-91.2757691 42.109152),4/1/10,,
1901135,Algona,July 01 2012,5531,POINT (-94.2301199 43.0743166),7/1/12,,
1912405,Centerville,April 01 2010,5528,,4/1/10,,
1913080,Cherokee,July 01 1999,5528,POINT (-95.5525761 42.7508555),7/1/99,,
1959475,Orange City,July 01 1997,5525,POINT (-96.0565364 43.0019143),7/1/97,,
1901135,Algona,July 01 2011,5524,POINT (-94.2301199 43.0743166),7/1/11,,
1913575,Clarinda,July 01 2012,5522,POINT (-95.0340039 40.7380114),7/1/12,,
1901990,Anamosa,July 01 2018,5519,POINT (-91.2757691 42.109152),7/1/18,,
1931350,Glenwood,July 01 2005,5516,POINT (-95.7407754 41.0445208),7/1/05,,
1972525,Shenandoah,July 01 1999,5515,POINT (-95.3720582 40.7583016),7/1/99,,
1901990,Anamosa,July 01 2002,5515,POINT (-91.2757691 42.109152),7/1/02,,
1933060,Grimes,July 01 2003,5513,POINT (-93.7945972 41.6775439),7/1/03,,
1901135,Algona,July 01 2003,5512,POINT (-94.2301199 43.0743166),7/1/03,,
1901135,Algona,July 01 2013,5510,POINT (-94.2301199 43.0743166),7/1/13,,
1901990,Anamosa,July 01 1995,5510,POINT (-91.2757691 42.109152),7/1/95,,
1959475,Orange City,July 01 1996,5505,POINT (-96.0565364 43.0019143),7/1/96,,
1901135,Algona,July 01 2016,5502,POINT (-94.2301199 43.0743166),7/1/16,,
1901990,Anamosa,July 01 2014,5500,POINT (-91.2757691 42.109152),7/1/14,,
1913575,Clarinda,July 01 2005,5499,POINT (-95.0340039 40.7380114),7/1/05,,
1913575,Clarinda,NA,5498.96421,NA,7/1/20,,
1901135,Algona,July 01 2004,5498,POINT (-94.2301199 43.0743166),7/1/04,,
1901990,Anamosa,April 01 2000,5494,POINT (-91.2757691 42.109152),4/1/00,,
1912405,Centerville,July 01 2015,5491,,7/1/15,,
1981210,Vinton,July 01 1999,5487,POINT (-92.0260813 42.1638951),7/1/99,,
1901135,Algona,July 01 2014,5485,POINT (-94.2301199 43.0743166),7/1/14,,
1903160,Asbury,July 01 2016,5478,POINT (-90.7797272 42.5118375),7/1/16,,
1901990,Anamosa,July 01 2017,5477,POINT (-91.2757691 42.109152),7/1/17,,
1939765,Johnston,July 01 1993,5474,POINT (-93.7172578 41.6856012),7/1/93,,
1913575,Clarinda,July 01 2003,5469,POINT (-95.0340039 40.7380114),7/1/03,,
1959475,Orange City,July 01 1995,5463,POINT (-96.0565364 43.0019143),7/1/95,,
1972525,Shenandoah,July 01 2001,5462,POINT (-95.3720582 40.7583016),7/1/01,,
1931350,Glenwood,July 01 2004,5461,POINT (-95.7407754 41.0445208),7/1/04,,
1981210,Vinton,July 01 1998,5461,POINT (-92.0260813 42.1638951),7/1/98,,
1901135,Algona,July 01 2015,5460,POINT (-94.2301199 43.0743166),7/1/15,,
1912405,Centerville,July 01 2007,5458,,7/1/07,,
1931350,Glenwood,July 01 1996,5456,POINT (-95.7407754 41.0445208),7/1/96,,
1900505,Adel,July 01 2019,5455,POINT (-94.0135968 41.6121709),7/1/19,,
1948810,Manchester,July 01 1998,5455,POINT (-91.4556248 42.4853639),7/1/98,,
1912405,Centerville,July 01 2016,5455,,7/1/16,,
1973290,Sioux Center,July 01 1996,5454,POINT (-96.1707089 43.0746484),7/1/96,,
1913575,Clarinda,July 01 2004,5450,POINT (-95.0340039 40.7380114),7/1/04,,
1938640,Iowa Falls,July 01 1991,5450,POINT (-93.2661847 42.5190554),7/1/91,,
1901990,Anamosa,July 01 2013,5449,POINT (-91.2757691 42.109152),7/1/13,,
1901135,Algona,July 01 2017,5449,POINT (-94.2301199 43.0743166),7/1/17,,
1901135,Algona,July 01 2005,5446,POINT (-94.2301199 43.0743166),7/1/05,,
1912405,Centerville,July 01 2019,5445,,7/1/19,,
1912405,Centerville,July 01 2018,5445,,7/1/18,,
1963525,Pleasant Hill,July 01 2001,5440,POINT (-93.487681 41.5725717),7/1/01,,
1912405,Centerville,July 01 2017,5440,,7/1/17,,
1901990,Anamosa,July 01 2015,5439,POINT (-91.2757691 42.109152),7/1/15,,
1938640,Iowa Falls,April 01 1990,5435,POINT (-93.2661847 42.5190554),4/1/90,,
1921180,De Witt,NA,5430.880287,NA,7/1/20,,
1973290,Sioux Center,July 01 1993,5427,POINT (-96.1707089 43.0746484),7/1/93,,
1966135,Red Oak,July 01 2015,5426,POINT (-95.2248247 41.0141481),7/1/15,,
1981210,Vinton,July 01 1997,5425,POINT (-92.0260813 42.1638951),7/1/97,,
1981210,Vinton,July 01 1996,5425,POINT (-92.0260813 42.1638951),7/1/96,,
1948810,Manchester,July 01 1999,5424,POINT (-91.4556248 42.4853639),7/1/99,,
1901135,Algona,July 01 2018,5417,POINT (-94.2301199 43.0743166),7/1/18,,
1948810,Manchester,July 01 1997,5415,POINT (-91.4556248 42.4853639),7/1/97,,
1931350,Glenwood,July 01 1995,5415,POINT (-95.7407754 41.0445208),7/1/95,,
1913575,Clarinda,July 01 2014,5412,POINT (-95.0340039 40.7380114),7/1/14,,
1966135,Red Oak,July 01 2016,5410,POINT (-95.2248247 41.0141481),7/1/16,,
1912405,Centerville,July 01 2008,5406,,7/1/08,,
1913575,Clarinda,July 01 2018,5403,POINT (-95.0340039 40.7380114),7/1/18,,
1981210,Vinton,July 01 1995,5402,POINT (-92.0260813 42.1638951),7/1/95,,
1913575,Clarinda,July 01 2015,5402,POINT (-95.0340039 40.7380114),7/1/15,,
1901990,Anamosa,July 01 1996,5401,POINT (-91.2757691 42.109152),7/1/96,,
1907390,Bondurant,July 01 2015,5401,POINT (-93.4546681 41.6985333),7/1/15,,
1901135,Algona,July 01 2019,5397,POINT (-94.2301199 43.0743166),7/1/19,,
1966135,Red Oak,July 01 2017,5396,POINT (-95.2248247 41.0141481),7/1/17,,
1959475,Orange City,July 01 1994,5396,POINT (-96.0565364 43.0019143),7/1/94,,
1938640,Iowa Falls,July 01 1995,5392,POINT (-93.2661847 42.5190554),7/1/95,,
1931350,Glenwood,July 01 2019,5389,POINT (-95.7407754 41.0445208),7/1/19,,
1931350,Glenwood,NA,5384.32301,NA,7/1/20,,
1986520,Winterset,July 01 2019,5383,POINT (-94.013512 41.3455206),7/1/19,,
1901990,Anamosa,July 01 1998,5378,POINT (-91.2757691 42.109152),7/1/98,,
1901990,Anamosa,July 01 1999,5377,POINT (-91.2757691 42.109152),7/1/99,,
1948810,Manchester,July 01 1996,5376,POINT (-91.4556248 42.4853639),7/1/96,,
1938640,Iowa Falls,July 01 1992,5375,POINT (-93.2661847 42.5190554),7/1/92,,
1903160,Asbury,July 01 2015,5374,POINT (-90.7797272 42.5118375),7/1/15,,
1913575,Clarinda,July 01 2013,5373,POINT (-95.0340039 40.7380114),7/1/13,,
1913080,Cherokee,April 01 2000,5369,POINT (-95.5525761 42.7508555),4/1/00,,
1913575,Clarinda,July 01 2017,5368,POINT (-95.0340039 40.7380114),7/1/17,,
1901135,Algona,July 01 2006,5368,POINT (-94.2301199 43.0743166),7/1/06,,
1912405,Centerville,July 01 2009,5367,,7/1/09,,
1957360,North Liberty,April 01 2000,5367,POINT (-91.610653 41.7439981),4/1/00,,
1913575,Clarinda,July 01 2019,5366,POINT (-95.0340039 40.7380114),7/1/19,,
1901990,Anamosa,July 01 2016,5366,POINT (-91.2757691 42.109152),7/1/16,,
1938640,Iowa Falls,July 01 1996,5365,POINT (-93.2661847 42.5190554),7/1/96,,
1931350,Glenwood,July 01 2002,5364,POINT (-95.7407754 41.0445208),7/1/02,,
1913575,Clarinda,July 01 2016,5360,POINT (-95.0340039 40.7380114),7/1/16,,
1948810,Manchester,July 01 1995,5359,POINT (-91.4556248 42.4853639),7/1/95,,
1931350,Glenwood,April 01 2000,5358,POINT (-95.7407754 41.0445208),4/1/00,,
1935940,Hiawatha,April 01 1990,5354,POINT (-91.6898564 42.0517806),4/1/90,,
1913575,Clarinda,July 01 2008,5353,POINT (-95.0340039 40.7380114),7/1/08,,
1931350,Glenwood,July 01 2001,5349,POINT (-95.7407754 41.0445208),7/1/01,,
1939765,Johnston,July 01 1992,5341,POINT (-93.7172578 41.6856012),7/1/92,,
1931350,Glenwood,July 01 1991,5340,POINT (-95.7407754 41.0445208),7/1/91,,
1931350,Glenwood,July 01 1992,5335,POINT (-95.7407754 41.0445208),7/1/92,,
1981210,Vinton,July 01 1994,5335,POINT (-92.0260813 42.1638951),7/1/94,,
1931350,Glenwood,July 01 1994,5333,POINT (-95.7407754 41.0445208),7/1/94,,
1931350,Glenwood,July 01 2003,5332,POINT (-95.7407754 41.0445208),7/1/03,,
1931350,Glenwood,July 01 2018,5325,POINT (-95.7407754 41.0445208),7/1/18,,
1921180,De Witt,April 01 2010,5322,POINT (-90.5438894 41.8224214),4/1/10,,
1912405,Centerville,NA,5321.223065,NA,7/1/20,,
1938640,Iowa Falls,July 01 1994,5321,POINT (-93.2661847 42.5190554),7/1/94,,
1972525,Shenandoah,July 01 2002,5317,POINT (-95.3720582 40.7583016),7/1/02,,
1931350,Glenwood,July 01 2017,5316,POINT (-95.7407754 41.0445208),7/1/17,,
1938640,Iowa Falls,July 01 1997,5313,POINT (-93.2661847 42.5190554),7/1/97,,
1921180,De Witt,July 01 2011,5312,POINT (-90.5438894 41.8224214),7/1/11,,
1931350,Glenwood,July 01 2016,5311,POINT (-95.7407754 41.0445208),7/1/16,,
1933060,Grimes,July 01 2002,5309,POINT (-93.7945972 41.6775439),7/1/02,,
1901990,Anamosa,July 01 1994,5309,POINT (-91.2757691 42.109152),7/1/94,,
1986520,Winterset,July 01 2018,5307,POINT (-94.013512 41.3455206),7/1/18,,
1931350,Glenwood,July 01 1993,5305,POINT (-95.7407754 41.0445208),7/1/93,,
1966135,Red Oak,July 01 2018,5305,POINT (-95.2248247 41.0141481),7/1/18,,
1901135,Algona,July 01 2007,5304,POINT (-94.2301199 43.0743166),7/1/07,,
1913575,Clarinda,July 01 2009,5301,POINT (-95.0340039 40.7380114),7/1/09,,
1934500,Harlan,July 01 1991,5295,POINT (-95.3268616 41.6495154),7/1/91,,
1934500,Harlan,July 01 1992,5295,POINT (-95.3268616 41.6495154),7/1/92,,
1921180,De Witt,July 01 2012,5293,POINT (-90.5438894 41.8224214),7/1/12,,
1934500,Harlan,July 01 1997,5291,POINT (-95.3268616 41.6495154),7/1/97,,
1986520,Winterset,NA,5290.232889,NA,7/1/20,,
1934500,Harlan,July 01 1993,5290,POINT (-95.3268616 41.6495154),7/1/93,,
1948810,Manchester,July 01 1994,5289,POINT (-91.4556248 42.4853639),7/1/94,,
1966135,Red Oak,NA,5288.902626,NA,7/1/20,,
1948810,Manchester,July 01 1992,5286,POINT (-91.4556248 42.4853639),7/1/92,,
1948810,Manchester,July 01 1993,5285,POINT (-91.4556248 42.4853639),7/1/93,,
1931350,Glenwood,July 01 2011,5284,POINT (-95.7407754 41.0445208),7/1/11,,
1934500,Harlan,July 01 1994,5283,POINT (-95.3268616 41.6495154),7/1/94,,
1913080,Cherokee,July 01 2001,5283,POINT (-95.5525761 42.7508555),7/1/01,,
1934500,Harlan,April 01 2000,5282,POINT (-95.3268616 41.6495154),4/1/00,,
1938640,Iowa Falls,July 01 1998,5280,POINT (-93.2661847 42.5190554),7/1/98,,
1959475,Orange City,July 01 1993,5280,POINT (-96.0565364 43.0019143),7/1/93,,
1934500,Harlan,July 01 1996,5280,POINT (-95.3268616 41.6495154),7/1/96,,
1966135,Red Oak,July 01 2019,5276,POINT (-95.2248247 41.0141481),7/1/19,,
1986520,Winterset,July 01 2017,5273,POINT (-94.013512 41.3455206),7/1/17,,
1973290,Sioux Center,July 01 1992,5272,POINT (-96.1707089 43.0746484),7/1/92,,
1934500,Harlan,July 01 2001,5270,POINT (-95.3268616 41.6495154),7/1/01,,
1931350,Glenwood,April 01 2010,5269,POINT (-95.7407754 41.0445208),4/1/10,,
1921180,De Witt,July 01 2013,5263,POINT (-90.5438894 41.8224214),7/1/13,,
1933060,Grimes,July 01 2001,5260,POINT (-93.7945972 41.6775439),7/1/01,,
1938640,Iowa Falls,July 01 1993,5260,POINT (-93.2661847 42.5190554),7/1/93,,
1948810,Manchester,April 01 2000,5257,POINT (-91.4556248 42.4853639),4/1/00,,
1981210,Vinton,July 01 2011,5257,POINT (-92.0260813 42.1638951),7/1/11,,
1981210,Vinton,April 01 2010,5257,POINT (-92.0260813 42.1638951),4/1/10,,
1934500,Harlan,July 01 1995,5256,POINT (-95.3268616 41.6495154),7/1/95,,
1959835,Osceola,NA,5254.433408,NA,7/1/20,,
1921180,De Witt,July 01 2008,5254,POINT (-90.5438894 41.8224214),7/1/08,,
1913080,Cherokee,April 01 2010,5253,POINT (-95.5525761 42.7508555),4/1/10,,
1931350,Glenwood,July 01 2013,5252,POINT (-95.7407754 41.0445208),7/1/13,,
1931350,Glenwood,July 01 2015,5252,POINT (-95.7407754 41.0445208),7/1/15,,
1981210,Vinton,July 01 1993,5249,POINT (-92.0260813 42.1638951),7/1/93,,
1921180,De Witt,July 01 2006,5245,POINT (-90.5438894 41.8224214),7/1/06,,
1934500,Harlan,July 01 1998,5245,POINT (-95.3268616 41.6495154),7/1/98,,
1921180,De Witt,July 01 2009,5243,POINT (-90.5438894 41.8224214),7/1/09,,
1921180,De Witt,July 01 2007,5243,POINT (-90.5438894 41.8224214),7/1/07,,
1938640,Iowa Falls,July 01 2013,5243,POINT (-93.2661847 42.5190554),7/1/13,,
1901135,Algona,July 01 2008,5243,POINT (-94.2301199 43.0743166),7/1/08,,
1959835,Osceola,July 01 2019,5242,POINT (-93.7796689 41.029945),7/1/19,,
1901990,Anamosa,July 01 1993,5241,POINT (-91.2757691 42.109152),7/1/93,,
1948810,Manchester,July 01 1991,5240,POINT (-91.4556248 42.4853639),7/1/91,,
1903160,Asbury,July 01 2014,5238,POINT (-90.7797272 42.5118375),7/1/14,,
1938640,Iowa Falls,April 01 2010,5238,POINT (-93.2661847 42.5190554),4/1/10,,
1931350,Glenwood,July 01 2012,5238,POINT (-95.7407754 41.0445208),7/1/12,,
1938640,Iowa Falls,July 01 2012,5234,POINT (-93.2661847 42.5190554),7/1/12,,
1981210,Vinton,July 01 2003,5233,POINT (-92.0260813 42.1638951),7/1/03,,
1921180,De Witt,July 01 2014,5231,POINT (-90.5438894 41.8224214),7/1/14,,
1913080,Cherokee,July 01 2011,5231,POINT (-95.5525761 42.7508555),7/1/11,,
1959835,Osceola,July 01 2018,5230,POINT (-93.7796689 41.029945),7/1/18,,
1972525,Shenandoah,July 01 2003,5230,POINT (-95.3720582 40.7583016),7/1/03,,
1981210,Vinton,July 01 2004,5229,POINT (-92.0260813 42.1638951),7/1/04,,
1901135,Algona,July 01 2009,5227,POINT (-94.2301199 43.0743166),7/1/09,,
1938640,Iowa Falls,July 01 2014,5224,POINT (-93.2661847 42.5190554),7/1/14,,
1938640,Iowa Falls,July 01 1999,5218,POINT (-93.2661847 42.5190554),7/1/99,,
1931350,Glenwood,July 01 2014,5218,POINT (-95.7407754 41.0445208),7/1/14,,
1934500,Harlan,July 01 2002,5218,POINT (-95.3268616 41.6495154),7/1/02,,
1901990,Anamosa,July 01 1992,5217,POINT (-91.2757691 42.109152),7/1/92,,
1921180,De Witt,July 01 2015,5217,POINT (-90.5438894 41.8224214),7/1/15,,
1938640,Iowa Falls,July 01 2011,5217,POINT (-93.2661847 42.5190554),7/1/11,,
1901135,Algona,NA,5215.899579,NA,7/1/20,,
1981210,Vinton,July 01 2002,5215,POINT (-92.0260813 42.1638951),7/1/02,,
1986520,Winterset,July 01 2016,5215,POINT (-94.013512 41.3455206),7/1/16,,
1921180,De Witt,July 01 2005,5214,POINT (-90.5438894 41.8224214),7/1/05,,
1948810,Manchester,July 01 2001,5212,POINT (-91.4556248 42.4853639),7/1/01,,
1921180,De Witt,July 01 2016,5209,POINT (-90.5438894 41.8224214),7/1/16,,
1974415,Spirit Lake,NA,5207.266254,NA,7/1/20,,
1981210,Vinton,July 01 2012,5206,POINT (-92.0260813 42.1638951),7/1/12,,
1986520,Winterset,July 01 2011,5196,POINT (-94.013512 41.3455206),7/1/11,,
1938640,Iowa Falls,April 01 2000,5193,POINT (-93.2661847 42.5190554),4/1/00,,
1921180,De Witt,July 01 2019,5192,POINT (-90.5438894 41.8224214),7/1/19,,
1981210,Vinton,July 01 2005,5191,POINT (-92.0260813 42.1638951),7/1/05,,
1913080,Cherokee,July 01 2012,5190,POINT (-95.5525761 42.7508555),7/1/12,,
1986520,Winterset,April 01 2010,5190,POINT (-94.013512 41.3455206),4/1/10,,
1986250,Windsor Heights,April 01 1990,5190,POINT (-93.7128163 41.6041919),4/1/90,,
1972390,Sheldon,April 01 2010,5188,POINT (-95.8440092 43.1796213),4/1/10,,
1921180,De Witt,July 01 2017,5188,POINT (-90.5438894 41.8224214),7/1/17,,
1934500,Harlan,July 01 1999,5186,POINT (-95.3268616 41.6495154),7/1/99,,
1934500,Harlan,July 01 2003,5185,POINT (-95.3268616 41.6495154),7/1/03,,
1986250,Windsor Heights,July 01 1993,5184,POINT (-93.7128163 41.6041919),7/1/93,,
1986250,Windsor Heights,July 01 1992,5183,POINT (-93.7128163 41.6041919),7/1/92,,
1921180,De Witt,July 01 2018,5182,POINT (-90.5438894 41.8224214),7/1/18,,
1934500,Harlan,July 01 2004,5180,POINT (-95.3268616 41.6495154),7/1/04,,
1948810,Manchester,April 01 2010,5179,POINT (-91.4556248 42.4853639),4/1/10,,
1913575,Clarinda,July 01 1991,5177,POINT (-95.0340039 40.7380114),7/1/91,,
1981210,Vinton,July 01 2013,5175,POINT (-92.0260813 42.1638951),7/1/13,,
1921180,De Witt,July 01 2004,5173,POINT (-90.5438894 41.8224214),7/1/04,,
1948810,Manchester,July 01 2002,5167,POINT (-91.4556248 42.4853639),7/1/02,,
1939765,Johnston,July 01 1991,5163,POINT (-93.7172578 41.6856012),7/1/91,,
1938640,Iowa Falls,July 01 2015,5161,POINT (-93.2661847 42.5190554),7/1/15,,
1938640,Iowa Falls,July 01 2017,5157,POINT (-93.2661847 42.5190554),7/1/17,,
1913575,Clarinda,July 01 1994,5157,POINT (-95.0340039 40.7380114),7/1/94,,
1938640,Iowa Falls,July 01 2016,5157,POINT (-93.2661847 42.5190554),7/1/16,,
1986250,Windsor Heights,July 01 1994,5157,POINT (-93.7128163 41.6041919),7/1/94,,
1974415,Spirit Lake,July 01 2019,5155,POINT (-95.1108029 43.4177008),7/1/19,,
1972525,Shenandoah,July 01 2004,5155,POINT (-95.3720582 40.7583016),7/1/04,,
1948810,Manchester,July 01 2011,5155,POINT (-91.4556248 42.4853639),7/1/11,,
1913080,Cherokee,July 01 2013,5155,POINT (-95.5525761 42.7508555),7/1/13,,
1913575,Clarinda,July 01 1995,5154,POINT (-95.0340039 40.7380114),7/1/95,,
1981210,Vinton,July 01 1992,5154,POINT (-92.0260813 42.1638951),7/1/92,,
1986250,Windsor Heights,July 01 1991,5151,POINT (-93.7128163 41.6041919),7/1/91,,
1972525,Shenandoah,April 01 2010,5150,POINT (-95.3720582 40.7583016),4/1/10,,
1913080,Cherokee,July 01 2002,5148,POINT (-95.5525761 42.7508555),7/1/02,,
1934500,Harlan,April 01 1990,5148,POINT (-95.3268616 41.6495154),4/1/90,,
1959475,Orange City,July 01 1992,5148,POINT (-96.0565364 43.0019143),7/1/92,,
1981210,Vinton,July 01 2014,5148,POINT (-92.0260813 42.1638951),7/1/14,,
1986520,Winterset,July 01 2012,5147,POINT (-94.013512 41.3455206),7/1/12,,
1963525,Pleasant Hill,July 01 1999,5146,POINT (-93.487681 41.5725717),7/1/99,,
1921180,De Witt,July 01 2003,5144,POINT (-90.5438894 41.8224214),7/1/03,,
1938640,Iowa Falls,July 01 2001,5143,POINT (-93.2661847 42.5190554),7/1/01,,
1981210,Vinton,July 01 2001,5141,POINT (-92.0260813 42.1638951),7/1/01,,
1981210,Vinton,July 01 2006,5138,POINT (-92.0260813 42.1638951),7/1/06,,
1948810,Manchester,April 01 1990,5137,POINT (-91.4556248 42.4853639),4/1/90,,
1972390,Sheldon,July 01 2011,5136,POINT (-95.8440092 43.1796213),7/1/11,,
1986520,Winterset,July 01 2015,5133,POINT (-94.013512 41.3455206),7/1/15,,
1981210,Vinton,July 01 1991,5133,POINT (-92.0260813 42.1638951),7/1/91,,
1981210,Vinton,July 01 2016,5130,POINT (-92.0260813 42.1638951),7/1/16,,
1972525,Shenandoah,July 01 2011,5130,POINT (-95.3720582 40.7583016),7/1/11,,
1913080,Cherokee,July 01 2014,5130,POINT (-95.5525761 42.7508555),7/1/14,,
1981210,Vinton,July 01 2015,5130,POINT (-92.0260813 42.1638951),7/1/15,,
1901990,Anamosa,July 01 1991,5129,POINT (-91.2757691 42.109152),7/1/91,,
1971625,Sergeant Bluff,July 01 2019,5127,POINT (-96.3555039 42.4003181),7/1/19,,
1982695,Waukee,April 01 2000,5126,POINT (-93.8702236 41.6001509),4/1/00,,
1948810,Manchester,July 01 2012,5125,POINT (-91.4556248 42.4853639),7/1/12,,
1986250,Windsor Heights,July 01 1995,5121,POINT (-93.7128163 41.6041919),7/1/95,,
1972390,Sheldon,July 01 2012,5120,POINT (-95.8440092 43.1796213),7/1/12,,
1986520,Winterset,July 01 2014,5118,POINT (-94.013512 41.3455206),7/1/14,,
1972525,Shenandoah,July 01 2005,5118,POINT (-95.3720582 40.7583016),7/1/05,,
1981210,Vinton,July 01 2017,5115,POINT (-92.0260813 42.1638951),7/1/17,,
1913575,Clarinda,July 01 1992,5113,POINT (-95.0340039 40.7380114),7/1/92,,
1981210,Vinton,NA,5111.156848,NA,7/1/20,,
1913575,Clarinda,July 01 1993,5111,POINT (-95.0340039 40.7380114),7/1/93,,
