"","FIPS","City","Year","Population","longitude","latitude","Date","MSA","microMSA"
"212",1938595,"Iowa City","July 01 1996",60961,-91.5304657,41.6557794,"7/1/96","Iowa City","Iowa City"
"213",1938595,"Iowa City","July 01 1998",60943,-91.5304657,41.6557794,"7/1/98","Iowa City","Iowa City"
"214",1938595,"Iowa City","July 01 1997",60814,-91.5304657,41.6557794,"7/1/97","Iowa City","Iowa City"
"215",1938595,"Iowa City","July 01 1993",60501,-91.5304657,41.6557794,"7/1/93","Iowa City","Iowa City"
"216",1901855,"Ames","July 01 2011",60440,-93.627573,42.0261266,"7/1/11","Ames","Ames"
"217",1916860,"Council Bluffs","July 01 2009",60391,-95.8520558,41.2368193,"7/1/09","Omaha-Council Bluffs","Omaha-Council Bluffs"
"218",1938595,"Iowa City","July 01 1992",60326,-91.5304657,41.6557794,"7/1/92","Iowa City","Iowa City"
"219",1916860,"Council Bluffs","July 01 2008",60318,-95.8520558,41.2368193,"7/1/08","Omaha-Council Bluffs","Omaha-Council Bluffs"
"220",1938595,"Iowa City","July 01 1991",59951,-91.5304657,41.6557794,"7/1/91","Iowa City","Iowa City"
"221",1916860,"Council Bluffs","July 01 2007",59944,-95.8520558,41.2368193,"7/1/07","Omaha-Council Bluffs","Omaha-Council Bluffs"
"222",1938595,"Iowa City","April 01 1990",59735,-91.5304657,41.6557794,"4/1/90","Iowa City","Iowa City"
"223",1983910,"West Des Moines","July 01 2013",59733,-93.7802969,41.5527354,"7/1/13","Des Moines-West Des Moines","Des Moines-West Des Moines"
"224",1916860,"Council Bluffs","July 01 2006",59672,-95.8520558,41.2368193,"7/1/06","Omaha-Council Bluffs","Omaha-Council Bluffs"
"225",1916860,"Council Bluffs","July 01 2005",59453,-95.8520558,41.2368193,"7/1/05","Omaha-Council Bluffs","Omaha-Council Bluffs"
"226",1916860,"Council Bluffs","July 01 2004",59062,-95.8520558,41.2368193,"7/1/04","Omaha-Council Bluffs","Omaha-Council Bluffs"
"227",1901855,"Ames","April 01 2010",58965,-93.627573,42.0261266,"4/1/10","Ames","Ames"
"228",1902305,"Ankeny","July 01 2016",58609,-93.603264,41.727907,"7/1/16","Des Moines-West Des Moines","Des Moines-West Des Moines"
"229",1922395,"Dubuque","July 01 2014",58573,-90.7066112,42.5006649,"7/1/14","Dubuque","Dubuque"
"230",1922395,"Dubuque","July 01 2015",58566,-90.7066112,42.5006649,"7/1/15","Dubuque","Dubuque"
"231",1922395,"Dubuque","July 01 2013",58491,-90.7066112,42.5006649,"7/1/13","Dubuque","Dubuque"
"232",1916860,"Council Bluffs","July 01 2002",58450,-95.8520558,41.2368193,"7/1/02","Omaha-Council Bluffs","Omaha-Council Bluffs"
"233",1916860,"Council Bluffs","July 01 2003",58341,-95.8520558,41.2368193,"7/1/03","Omaha-Council Bluffs","Omaha-Council Bluffs"
"234",1922395,"Dubuque","July 01 2017",58299,-90.7066112,42.5006649,"7/1/17","Dubuque","Dubuque"
"235",1922395,"Dubuque","July 01 1993",58293,-90.7066112,42.5006649,"7/1/93","Dubuque","Dubuque"
"236",1916860,"Council Bluffs","July 01 2001",58291,-95.8520558,41.2368193,"7/1/01","Omaha-Council Bluffs","Omaha-Council Bluffs"
"237",1916860,"Council Bluffs","April 01 2000",58268,-95.8520558,41.2368193,"4/1/00","Omaha-Council Bluffs","Omaha-Council Bluffs"
"238",1922395,"Dubuque","July 01 2016",58248,-90.7066112,42.5006649,"7/1/16","Dubuque","Dubuque"
"239",1922395,"Dubuque","July 01 1994",58244,-90.7066112,42.5006649,"7/1/94","Dubuque","Dubuque"
"240",1922395,"Dubuque","July 01 2012",58165,-90.7066112,42.5006649,"7/1/12","Dubuque","Dubuque"
"241",1983910,"West Des Moines","July 01 2012",58154,-93.7802969,41.5527354,"7/1/12","Des Moines-West Des Moines","Des Moines-West Des Moines"
"242",1922395,"Dubuque","July 01 1992",58148,-90.7066112,42.5006649,"7/1/92","Dubuque","Dubuque"
"243",1922395,"Dubuque","July 01 1995",58095,-90.7066112,42.5006649,"7/1/95","Dubuque","Dubuque"
"244",1922395,"Dubuque","July 01 2018",57975,-90.7066112,42.5006649,"7/1/18","Dubuque","Dubuque"
"245",1922395,"Dubuque",NA,57958.7244,NA,NA,"7/1/20","Dubuque","Dubuque"
"246",1922395,"Dubuque","July 01 2011",57916,-90.7066112,42.5006649,"7/1/11","Dubuque","Dubuque"
"247",1922395,"Dubuque","July 01 1991",57892,-90.7066112,42.5006649,"7/1/91","Dubuque","Dubuque"
"248",1922395,"Dubuque","July 01 2019",57882,-90.7066112,42.5006649,"7/1/19","Dubuque","Dubuque"
"249",1922395,"Dubuque","July 01 1996",57804,-90.7066112,42.5006649,"7/1/96","Dubuque","Dubuque"
"250",1922395,"Dubuque","April 01 2000",57686,-90.7066112,42.5006649,"4/1/00","Dubuque","Dubuque"
"251",1922395,"Dubuque","April 01 2010",57637,-90.7066112,42.5006649,"4/1/10","Dubuque","Dubuque"
"252",1983910,"West Des Moines","July 01 2011",57562,-93.7802969,41.5527354,"7/1/11","Des Moines-West Des Moines","Des Moines-West Des Moines"
"253",1922395,"Dubuque","April 01 1990",57538,-90.7066112,42.5006649,"4/1/90","Dubuque","Dubuque"
"254",1922395,"Dubuque","July 01 2003",57385,-90.7066112,42.5006649,"7/1/03","Dubuque","Dubuque"
"255",1916860,"Council Bluffs","July 01 1999",57365,-95.8520558,41.2368193,"7/1/99","Omaha-Council Bluffs","Omaha-Council Bluffs"
"256",1922395,"Dubuque","July 01 1997",57356,-90.7066112,42.5006649,"7/1/97","Dubuque","Dubuque"
"257",1922395,"Dubuque","July 01 2004",57302,-90.7066112,42.5006649,"7/1/04","Dubuque","Dubuque"
"258",1922395,"Dubuque","July 01 2005",57252,-90.7066112,42.5006649,"7/1/05","Dubuque","Dubuque"
"259",1922395,"Dubuque","July 01 2009",57241,-90.7066112,42.5006649,"7/1/09","Dubuque","Dubuque"
"260",1922395,"Dubuque","July 01 2001",57222,-90.7066112,42.5006649,"7/1/01","Dubuque","Dubuque"
"261",1922395,"Dubuque","July 01 2007",57209,-90.7066112,42.5006649,"7/1/07","Dubuque","Dubuque"
"262",1922395,"Dubuque","July 01 2008",57163,-90.7066112,42.5006649,"7/1/08","Dubuque","Dubuque"
"263",1916860,"Council Bluffs","July 01 1998",57074,-95.8520558,41.2368193,"7/1/98","Omaha-Council Bluffs","Omaha-Council Bluffs"
"264",1922395,"Dubuque","July 01 2006",57003,-90.7066112,42.5006649,"7/1/06","Dubuque","Dubuque"
"265",1983910,"West Des Moines","July 01 2009",56954,-93.7802969,41.5527354,"7/1/09","Des Moines-West Des Moines","Des Moines-West Des Moines"
"266",1922395,"Dubuque","July 01 2002",56946,-90.7066112,42.5006649,"7/1/02","Dubuque","Dubuque"
"267",1922395,"Dubuque","July 01 1998",56912,-90.7066112,42.5006649,"7/1/98","Dubuque","Dubuque"
"268",1922395,"Dubuque","July 01 1999",56742,-90.7066112,42.5006649,"7/1/99","Dubuque","Dubuque"
"269",1901855,"Ames","July 01 2009",56657,-93.627573,42.0261266,"7/1/09","Ames","Ames"
"270",1983910,"West Des Moines","April 01 2010",56609,-93.7802969,41.5527354,"4/1/10","Des Moines-West Des Moines","Des Moines-West Des Moines"
"271",1916860,"Council Bluffs","July 01 1997",56489,-95.8520558,41.2368193,"7/1/97","Omaha-Council Bluffs","Omaha-Council Bluffs"
"272",1902305,"Ankeny","July 01 2015",56109,-93.603264,41.727907,"7/1/15","Des Moines-West Des Moines","Des Moines-West Des Moines"
"273",1916860,"Council Bluffs","July 01 1996",56055,-95.8520558,41.2368193,"7/1/96","Omaha-Council Bluffs","Omaha-Council Bluffs"
"274",1901855,"Ames","July 01 2008",55911,-93.627573,42.0261266,"7/1/08","Ames","Ames"
"275",1983910,"West Des Moines","July 01 2008",55503,-93.7802969,41.5527354,"7/1/08","Des Moines-West Des Moines","Des Moines-West Des Moines"
"276",1901855,"Ames","July 01 2007",55392,-93.627573,42.0261266,"7/1/07","Ames","Ames"
"277",1916860,"Council Bluffs","July 01 1995",55360,-95.8520558,41.2368193,"7/1/95","Omaha-Council Bluffs","Omaha-Council Bluffs"
"278",1916860,"Council Bluffs","July 01 1993",55253,-95.8520558,41.2368193,"7/1/93","Omaha-Council Bluffs","Omaha-Council Bluffs"
"279",1916860,"Council Bluffs","July 01 1992",55218,-95.8520558,41.2368193,"7/1/92","Omaha-Council Bluffs","Omaha-Council Bluffs"
"280",1916860,"Council Bluffs","July 01 1994",55183,-95.8520558,41.2368193,"7/1/94","Omaha-Council Bluffs","Omaha-Council Bluffs"
"281",1916860,"Council Bluffs","July 01 1991",54857,-95.8520558,41.2368193,"7/1/91","Omaha-Council Bluffs","Omaha-Council Bluffs"
"282",1983910,"West Des Moines","July 01 2007",54811,-93.7802969,41.5527354,"7/1/07","Des Moines-West Des Moines","Des Moines-West Des Moines"
"283",1916860,"Council Bluffs","April 01 1990",54315,-95.8520558,41.2368193,"4/1/90","Omaha-Council Bluffs","Omaha-Council Bluffs"
"284",1983910,"West Des Moines","July 01 2006",53947,-93.7802969,41.5527354,"7/1/06","Des Moines-West Des Moines","Des Moines-West Des Moines"
"285",1901855,"Ames","July 01 2006",53838,-93.627573,42.0261266,"7/1/06","Ames","Ames"
"286",1902305,"Ankeny","July 01 2014",53299,-93.603264,41.727907,"7/1/14","Des Moines-West Des Moines","Des Moines-West Des Moines"
"287",1983910,"West Des Moines","July 01 2005",52792,-93.7802969,41.5527354,"7/1/05","Des Moines-West Des Moines","Des Moines-West Des Moines"
"288",1901855,"Ames","July 01 2004",52477,-93.627573,42.0261266,"7/1/04","Ames","Ames"
"289",1901855,"Ames","July 01 2005",52415,-93.627573,42.0261266,"7/1/05","Ames","Ames"
"290",1983910,"West Des Moines","July 01 2003",52125,-93.7802969,41.5527354,"7/1/03","Des Moines-West Des Moines","Des Moines-West Des Moines"
"291",1901855,"Ames","July 01 2003",52021,-93.627573,42.0261266,"7/1/03","Ames","Ames"
"292",1901855,"Ames","July 01 2002",51990,-93.627573,42.0261266,"7/1/02","Ames","Ames"
"293",1983910,"West Des Moines","July 01 2004",51942,-93.7802969,41.5527354,"7/1/04","Des Moines-West Des Moines","Des Moines-West Des Moines"
"294",1902305,"Ankeny","July 01 2013",50785,-93.603264,41.727907,"7/1/13","Des Moines-West Des Moines","Des Moines-West Des Moines"
"295",1901855,"Ames","April 01 2000",50731,-93.627573,42.0261266,"4/1/00","Ames","Ames"
"296",1901855,"Ames","July 01 2001",50697,-93.627573,42.0261266,"7/1/01","Ames","Ames"
"297",1983910,"West Des Moines","July 01 2002",50295,-93.7802969,41.5527354,"7/1/02","Des Moines-West Des Moines","Des Moines-West Des Moines"
"298",1901855,"Ames","July 01 1999",48777,-93.627573,42.0261266,"7/1/99","Ames","Ames"
"299",1902305,"Ankeny","July 01 2012",48363,-93.603264,41.727907,"7/1/12","Des Moines-West Des Moines","Des Moines-West Des Moines"
"300",1901855,"Ames","July 01 1997",48238,-93.627573,42.0261266,"7/1/97","Ames","Ames"
"301",1901855,"Ames","July 01 1998",48231,-93.627573,42.0261266,"7/1/98","Ames","Ames"
"302",1983910,"West Des Moines","July 01 2001",47886,-93.7802969,41.5527354,"7/1/01","Des Moines-West Des Moines","Des Moines-West Des Moines"
"303",1901855,"Ames","July 01 1996",47749,-93.627573,42.0261266,"7/1/96","Ames","Ames"
"304",1901855,"Ames","July 01 1993",47742,-93.627573,42.0261266,"7/1/93","Ames","Ames"
"305",1901855,"Ames","July 01 1994",47495,-93.627573,42.0261266,"7/1/94","Ames","Ames"
"306",1901855,"Ames","July 01 1995",47453,-93.627573,42.0261266,"7/1/95","","Ames"
"307",1901855,"Ames","July 01 1992",47261,-93.627573,42.0261266,"7/1/92","","Ames"
"308",1901855,"Ames","April 01 1990",47198,-93.627573,42.0261266,"4/1/90","","Ames"
"309",1901855,"Ames","July 01 1991",47064,-93.627573,42.0261266,"7/1/91","","Ames"
"310",1902305,"Ankeny","July 01 2011",47043,-93.603264,41.727907,"7/1/11","","Des Moines-West Des Moines"
"311",1983910,"West Des Moines","April 01 2000",46403,-93.7802969,41.5527354,"4/1/00","","Des Moines-West Des Moines"
"312",1979950,"Urbandale",NA,46320.68572,NA,NA,"7/1/20","","Des Moines-West Des Moines"
"313",1902305,"Ankeny","April 01 2010",45582,-93.603264,41.727907,"4/1/10","","Des Moines-West Des Moines"
"314",1983910,"West Des Moines","July 01 1999",44636,-93.7802969,41.5527354,"7/1/99","","Des Moines-West Des Moines"
"315",1979950,"Urbandale","July 01 2019",44379,-93.7813726,41.6390015,"7/1/19","","Des Moines-West Des Moines"
"316",1979950,"Urbandale","July 01 2018",43929,-93.7813726,41.6390015,"7/1/18","","Des Moines-West Des Moines"
"317",1979950,"Urbandale","July 01 2017",43561,-93.7813726,41.6390015,"7/1/17","","Des Moines-West Des Moines"
"318",1983910,"West Des Moines","July 01 1998",43181,-93.7802969,41.5527354,"7/1/98","","Des Moines-West Des Moines"
"319",1979950,"Urbandale","July 01 2016",43019,-93.7813726,41.6390015,"7/1/16","","Des Moines-West Des Moines"
"320",1902305,"Ankeny","July 01 2009",42648,-93.603264,41.727907,"7/1/09","","Des Moines-West Des Moines"
"321",1979950,"Urbandale","July 01 2015",42319,-93.7813726,41.6390015,"7/1/15","","Des Moines-West Des Moines"
"322",1983910,"West Des Moines","July 01 1997",42214,-93.7802969,41.5527354,"7/1/97","","Des Moines-West Des Moines"
"323",1911755,"Cedar Falls",NA,41769.85357,NA,NA,"7/1/20","","Waterloo-Cedar Falls"
"324",1902305,"Ankeny","July 01 2008",41752,-93.603264,41.727907,"7/1/08","","Des Moines-West Des Moines"
"325",1949485,"Marion",NA,41717.35851,NA,NA,"7/1/20","","Cedar Rapids"
"326",1979950,"Urbandale","July 01 2014",41528,-93.7813726,41.6390015,"7/1/14","","Des Moines-West Des Moines"
"327",1911755,"Cedar Falls","July 01 2016",41413,-92.4532603,42.5196928,"7/1/16","","Waterloo-Cedar Falls"
"328",1911755,"Cedar Falls","July 01 2015",41378,-92.4532603,42.5196928,"7/1/15","","Waterloo-Cedar Falls"
"329",1911755,"Cedar Falls","July 01 2017",41043,-92.4532603,42.5196928,"7/1/17","","Waterloo-Cedar Falls"
"330",1911755,"Cedar Falls","July 01 2014",41030,-92.4532603,42.5196928,"7/1/14","","Waterloo-Cedar Falls"
"331",1983910,"West Des Moines","July 01 1996",40996,-93.7802969,41.5527354,"7/1/96","","Des Moines-West Des Moines"
"332",1979950,"Urbandale","July 01 2013",40666,-93.7813726,41.6390015,"7/1/13","","Des Moines-West Des Moines"
"333",1911755,"Cedar Falls","July 01 2013",40640,-92.4532603,42.5196928,"7/1/13","","Waterloo-Cedar Falls"
"334",1902305,"Ankeny","July 01 2007",40578,-93.603264,41.727907,"7/1/07","","Des Moines-West Des Moines"
"335",1911755,"Cedar Falls","July 01 2018",40576,-92.4532603,42.5196928,"7/1/18","","Waterloo-Cedar Falls"
"336",1911755,"Cedar Falls","July 01 2019",40536,-92.4532603,42.5196928,"7/1/19","","Waterloo-Cedar Falls"
"337",1949485,"Marion","July 01 2019",40359,-91.585326,42.0443653,"7/1/19","","Cedar Rapids"
"338",1979950,"Urbandale","July 01 2012",40203,-93.7813726,41.6390015,"7/1/12","","Des Moines-West Des Moines"
"339",1949485,"Marion","July 01 2018",39970,-91.585326,42.0443653,"7/1/18","","Cedar Rapids"
"340",1911755,"Cedar Falls","July 01 2012",39867,-92.4532603,42.5196928,"7/1/12","","Waterloo-Cedar Falls"
"341",1979950,"Urbandale","July 01 2011",39755,-93.7813726,41.6390015,"7/1/11","","Des Moines-West Des Moines"
"342",1911755,"Cedar Falls","July 01 2011",39604,-92.4532603,42.5196928,"7/1/11","","Waterloo-Cedar Falls"
"343",1983910,"West Des Moines","July 01 1995",39587,-93.7802969,41.5527354,"7/1/95","","Des Moines-West Des Moines"
"344",1979950,"Urbandale","April 01 2010",39463,-93.7813726,41.6390015,"4/1/10","","Des Moines-West Des Moines"
"345",1949485,"Marion","July 01 2017",39441,-91.585326,42.0443653,"7/1/17","","Cedar Rapids"
"346",1911755,"Cedar Falls","April 01 2010",39260,-92.4532603,42.5196928,"4/1/10","","Waterloo-Cedar Falls"
"347",1949485,"Marion","July 01 2016",38837,-91.585326,42.0443653,"7/1/16","","Cedar Rapids"
"348",1911755,"Cedar Falls","July 01 2009",38714,-92.4532603,42.5196928,"7/1/09","","Waterloo-Cedar Falls"
"349",1979950,"Urbandale","July 01 2009",38677,-93.7813726,41.6390015,"7/1/09","","Des Moines-West Des Moines"
"350",1902305,"Ankeny","July 01 2006",38669,-93.603264,41.727907,"7/1/06","","Des Moines-West Des Moines"
"351",1979950,"Urbandale","July 01 2008",38451,-93.7813726,41.6390015,"7/1/08","","Des Moines-West Des Moines"
"352",1983910,"West Des Moines","July 01 1994",38225,-93.7802969,41.5527354,"7/1/94","","Des Moines-West Des Moines"
"353",1911755,"Cedar Falls","July 01 2008",38215,-92.4532603,42.5196928,"7/1/08","","Waterloo-Cedar Falls"
"354",1979950,"Urbandale","July 01 2007",37997,-93.7813726,41.6390015,"7/1/07","","Des Moines-West Des Moines"
"355",1949485,"Marion","July 01 2015",37926,-91.585326,42.0443653,"7/1/15","","Cedar Rapids"
"356",1911755,"Cedar Falls","July 01 2007",37450,-92.4532603,42.5196928,"7/1/07","","Waterloo-Cedar Falls"
"357",1949485,"Marion","July 01 2014",37373,-91.585326,42.0443653,"7/1/14","","Cedar Rapids"
"358",1979950,"Urbandale","July 01 2006",37182,-93.7813726,41.6390015,"7/1/06","","Des Moines-West Des Moines"
"359",1911755,"Cedar Falls","July 01 2006",37019,-92.4532603,42.5196928,"7/1/06","","Waterloo-Cedar Falls"
"360",1983910,"West Des Moines","July 01 1993",36843,-93.7802969,41.5527354,"7/1/93","","Des Moines-West Des Moines"
"361",1949485,"Marion","July 01 2013",36816,-91.585326,42.0443653,"7/1/13","","Cedar Rapids"
"362",1906355,"Bettendorf","July 01 2019",36543,-90.4764586,41.56564,"7/1/19","","Davenport-Moline-Rock Island"
"363",1911755,"Cedar Falls","July 01 2005",36477,-92.4532603,42.5196928,"7/1/05","","Waterloo-Cedar Falls"
"364",1949485,"Marion","July 01 2012",36363,-91.585326,42.0443653,"7/1/12","","Cedar Rapids"
"365",1906355,"Bettendorf","July 01 2018",36332,-90.4764586,41.56564,"7/1/18","","Davenport-Moline-Rock Island"
"366",1911755,"Cedar Falls","July 01 2001",36259,-92.4532603,42.5196928,"7/1/01","","Waterloo-Cedar Falls"
"367",1906355,"Bettendorf",NA,36242.09364,NA,NA,"7/1/20","","Davenport-Moline-Rock Island"
"368",1911755,"Cedar Falls","July 01 2004",36234,-92.4532603,42.5196928,"7/1/04","","Waterloo-Cedar Falls"
"369",1911755,"Cedar Falls","April 01 2000",36145,-92.4532603,42.5196928,"4/1/00","","Waterloo-Cedar Falls"
"370",1911755,"Cedar Falls","July 01 2002",36061,-92.4532603,42.5196928,"7/1/02","","Waterloo-Cedar Falls"
"371",1902305,"Ankeny","July 01 2005",36039,-93.603264,41.727907,"7/1/05","","Des Moines-West Des Moines"
"372",1911755,"Cedar Falls","July 01 2003",36039,-92.4532603,42.5196928,"7/1/03","","Waterloo-Cedar Falls"
"373",1949485,"Marion","July 01 2011",35824,-91.585326,42.0443653,"7/1/11","","Cedar Rapids"
"374",1906355,"Bettendorf","July 01 2017",35783,-90.4764586,41.56564,"7/1/17","","Davenport-Moline-Rock Island"
"375",1979950,"Urbandale","July 01 2005",35722,-93.7813726,41.6390015,"7/1/05","","Des Moines-West Des Moines"
"376",1906355,"Bettendorf","July 01 2016",35611,-90.4764586,41.56564,"7/1/16","","Davenport-Moline-Rock Island"
"377",1906355,"Bettendorf","July 01 2015",35387,-90.4764586,41.56564,"7/1/15","","Davenport-Moline-Rock Island"
"378",1983910,"West Des Moines","July 01 1992",35311,-93.7802969,41.5527354,"7/1/92","","Des Moines-West Des Moines"
"379",1906355,"Bettendorf","July 01 2014",35048,-90.4764586,41.56564,"7/1/14","","Davenport-Moline-Rock Island"
"380",1949485,"Marion","April 01 2010",34768,-91.585326,42.0443653,"4/1/10","","Cedar Rapids"
"381",1911755,"Cedar Falls","July 01 1998",34630,-92.4532603,42.5196928,"7/1/98","","Waterloo-Cedar Falls"
"382",1906355,"Bettendorf","July 01 2013",34625,-90.4764586,41.56564,"7/1/13","","Davenport-Moline-Rock Island"
"383",1911755,"Cedar Falls","July 01 1995",34567,-92.4532603,42.5196928,"7/1/95","","Waterloo-Cedar Falls"
"384",1911755,"Cedar Falls","July 01 1996",34567,-92.4532603,42.5196928,"7/1/96","","Waterloo-Cedar Falls"
"385",1902305,"Ankeny","July 01 2004",34555,-93.603264,41.727907,"7/1/04","","Des Moines-West Des Moines"
"386",1911755,"Cedar Falls","July 01 1999",34542,-92.4532603,42.5196928,"7/1/99","","Waterloo-Cedar Falls"
"387",1979950,"Urbandale","July 01 2004",34528,-93.7813726,41.6390015,"7/1/04","","Des Moines-West Des Moines"
"388",1911755,"Cedar Falls","July 01 1997",34514,-92.4532603,42.5196928,"7/1/97","","Waterloo-Cedar Falls"
"389",1911755,"Cedar Falls","July 01 1994",34475,-92.4532603,42.5196928,"7/1/94","","Waterloo-Cedar Falls"
"390",1911755,"Cedar Falls","July 01 1993",34306,-92.4532603,42.5196928,"7/1/93","","Waterloo-Cedar Falls"
"391",1911755,"Cedar Falls","April 01 1990",34298,-92.4532603,42.5196928,"4/1/90","","Waterloo-Cedar Falls"
"392",1911755,"Cedar Falls","July 01 1991",34234,-92.4532603,42.5196928,"7/1/91","","Waterloo-Cedar Falls"
"393",1983910,"West Des Moines","July 01 1991",34141,-93.7802969,41.5527354,"7/1/91","","Des Moines-West Des Moines"
